"","vultum_aliquis_verba_vobis_forsitan_ilium_oblitus","ideo_illam_duo_utique_quemadmodum_verum_alter","mentem_sestertium_ratione_alius_huic_tuum_tum","tua_tot_veluti_frater_faciem_tuam_terram","potui_subito_vota_fieri_magister_unus_eiusmodi","sive_una_subinde_meos_omnis_unum_locum","fortunata_pectore_gratiam_habinnas_trimalchionis_caesar_scintilla","mare_tellus_potest_fluctus_magnum_fortuna_erit"
"volunt",1.63529623391277e-05,0.0025061824700005,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"voluptatis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"vulnera",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"vulneribus",0.00328694543016467,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"abiit",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"accersere",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"accipiet",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"accurrit",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"acies",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"admiratione",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aes",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aetatem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"agamemnonis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aggressus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"agnoscere",1.63529623391277e-05,0.000846458979933943,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aliquod",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"allatus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"alligata",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"amantium",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"amicae",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"amicus",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"amplexum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"amplexus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aniculae",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"animus",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"anno",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,0.00209105401544481,2.24210219501805e-05
"annona",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"annorum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"anseres",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"antequam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"anumque",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"applicat",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"aquas",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"aras",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"arces",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,0.00105587876027411,2.24210219501805e-05
"argenteam",0.000834001079295514,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"argumentum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"armorum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"artem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,0.00105587876027411,2.24210219501805e-05
"arva",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ascylto",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"asia",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"attonitus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"attuli",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"audivi",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"aura",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"aureum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ausus",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"barbam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"baro",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"belli",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"bis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"brachium",0.000834001079295514,0.00167632072496722,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"caelus",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"camellam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"candidum",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cantavit",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"capillatus",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"capitibus",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"capitis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"carissime",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"carmina",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"casam",1.63529623391277e-05,0.00167632072496722,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"casus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"catena",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"celerius",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,0.00114347211945921
"cellae",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cenam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"cerebrum",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cervices",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,0.00114347211945921
"cicer",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"cinaedus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"citius",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"civitate",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"clades",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"classe",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"classes",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"cocyti",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"coepique",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"coepitque",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"coloris",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"comedi",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"comitata",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"comitem",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"commodis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"complosit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"con",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"conditorium",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"consilia",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"constitit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"consurrexi",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"consurrexit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"contemptus",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"contenta",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"convicio",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cor",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,0.00114347211945921
"cornicines",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"corpora",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"corrupta",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"cotidie",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,0.00114347211945921
"crede",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"credere",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"crederes",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"credit",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
