"","mehercules_bene_homo_puto_sit_curabo_potest","fuit_fecit_quicquid_illum_nemo_manu_summam","sibi_plus_sestertium_illius_die_male_mei","puer_iussit_quem_esset_es_quia_domini","nobis_pro_adhuc_omnium_nunc_interim_fit","homo_vos_oportet_homines_vinum_hodie_nostrum","deinde_mensam_ante_aliquot_ubi_fortunata_circa","sibi_illum_afferri_coepi_iussit_postquam_vix","vides_quia_nunquam_quare_nunc_ideo_assem","illum_hic_mea_meam_summam_ideo_longe","eius_subinde_puer_cocus_hic_idem_aliquid","ait_agamemnon_quemadmodum_c_statim_ita_quibus","altera_habebat_fuerunt_parte_positus_nunc_triclinium","triclinium_familia_habinnas_totum_vero_nobis_plane","unum_melius_valde_balneum_eius_dicebat_ceterum","pedes_trimalchionis_minus_scilicet_heu_sumus_supra","magis_suum_fuit_res_eum_ipsum_immo","statim_pueri_duo_dii_lana_aquam_servi","ecce_subito_ceterum_canem_ianuam_trimalchionis_cuius","nemo_quem_sua_suam_amat_fortunata_dixit"
"hodie",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.0333075135553834,0.000115114538966271,0.00593921043437755,0.0119710797676899,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"illam",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.0111762753126037,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.0245511176255038,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0211573490262015,0.000142106011084269,0.00014626298083955,0.00014626298083955
"interim",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.0333075135553834,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.00604480265497215,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0141516043155387,0.000142106011084269,0.00014626298083955,0.00014626298083955
"longe",0.00388216487782599,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.0302884035235912,0.000118525542254356,0.000122144863808477,0.00638537623638412,0.00659170221015898,0.000133564845732603,0.000137230684781117,0.007145859604876,0.000142106011084269,0.00014626298083955,0.00014626298083955
"nunquam",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.0356761882185611,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0211573490262015,0.000142106011084269,0.00014626298083955,0.00014626298083955
"oportet",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.0499059422374682,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"panem",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.0257779603573996,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.0121877639676602,0.000118525542254356,0.000122144863808477,0.00638537623638412,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00745941202281702,0.00014626298083955
"post",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.00604480265497215,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.00638537623638412,0.00659170221015898,0.000133564845732603,0.0207218334019487,0.0211573490262015,0.000142106011084269,0.00014626298083955,0.00014626298083955
"postquam",7.61208799573723e-05,0.00510663863021928,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.0350529870734832,0.000118525542254356,0.0121877639676602,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"qua",7.61208799573723e-05,0.000100130169219986,0.015350208396869,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.0117619657621987,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.0245511176255038,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"quare",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.0356761882185611,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0211573490262015,0.000142106011084269,0.00014626298083955,0.00014626298083955
"quicquid",7.61208799573723e-05,0.0301391809352158,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.0178973568804077,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"sumus",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.0324415147990177,0.000133564845732603,0.0275833676410045,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"totum",7.61208799573723e-05,0.000100130169219986,0.0102673579343296,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.0389039679462324,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00745941202281702,0.00014626298083955
"ubi",0.0076882088756946,0.0101131470912186,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.0288937492805341,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"unquam",7.61208799573723e-05,0.000100130169219986,0.0204330588594084,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.0238236339931255,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00745941202281702,0.00014626298083955
"vides",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.0534550195567145,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"afferri",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.0052377529013043,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.0408757424013043,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"ait",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.0489800903871992,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"aliquid",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.0242548570049475,0.0238236339931255,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"ante",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.0461609301254748,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"aquam",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.0111762753126037,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0141516043155387,0.028563308227938,0.00014626298083955,0.00014626298083955
"die",7.61208799573723e-05,0.000100130169219986,0.0255159093219477,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.0195166085045883,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"dixit",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.0238236339931255,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.0293988591487494
"domum",7.61208799573723e-05,0.0251326724742165,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.01844387443508,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"eum",7.61208799573723e-05,0.0101131470912186,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.00564346575190882,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.035168838447527,0.000142106011084269,0.00014626298083955,0.00014626298083955
"factum",7.61208799573723e-05,0.00510663863021928,0.0204330588594084,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0211573490262015,0.000142106011084269,0.00014626298083955,0.00014626298083955
"fit",7.61208799573723e-05,0.000100130169219986,0.0102673579343296,0.000102701037280477,0.0333075135553834,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"hac",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.015507856629352,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.0134900494189929,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.022085710106772,0.00014626298083955
"hanc",7.61208799573723e-05,0.00510663863021928,0.000101657009250788,0.0052377529013043,0.0222418944339936,0.00564346575190882,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.00615421744901653,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"magis",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.0561860725795152,0.000142106011084269,0.00014626298083955,0.00014626298083955
"male",7.61208799573723e-05,0.0101131470912186,0.0255159093219477,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00745941202281702,0.00014626298083955
"mei",0.0114942528735632,0.000100130169219986,0.0255159093219477,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"melius",0.00388216487782599,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.0468812608521437,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"minus",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.0175847210900198,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.0344449018800604,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
"pueri",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.00587084148727984,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.0498792098905784,0.00014626298083955,0.00014626298083955
"puerum",7.61208799573723e-05,0.000100130169219986,0.000101657009250788,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.000115114538966271,0.0117619657621987,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.0138602991628928,0.000140114894213255,0.000142106011084269,0.0293988591487494,0.00014626298083955
"satis",7.61208799573723e-05,0.000100130169219986,0.0204330588594084,0.000102701037280477,0.000110656191213898,0.000110656191213898,0.0231380223322206,0.000116455106556422,0.000118525542254356,0.000120670930372873,0.000118525542254356,0.000122144863808477,0.000125203455615375,0.000129249062944294,0.000133564845732603,0.000137230684781117,0.000140114894213255,0.000142106011084269,0.00014626298083955,0.00014626298083955
