"","λήγοντα_τόνον_ϊ_τέλους_αὐτὸ_ὥσπερ_ὀξύνεται","διὸς_ζεὺς_αὐτῆς_αὐτὴν_ἀφ_ἱστορία_αὐτῇ","ἀσκαλωνίτης_ὁμοίως_ἐνθάδε_ᾖ_ἓν_ἄμεινον_εἰσὶ","τί_πῶς_πρότερον_αὐτοὺς_πρῶτον_ῥητέον_δεύτερον","στικτέον_λόγος_τέλος_ἀρχῆς_ἐὰν_στίχου_ᾖ","ἦ_εὐθείας_περισπαστέον_ὁμοίως_ϊ_πτολεμαῖος_ἔφη","θεῶν_γῆν_οὐρανὸν_γῆς_ὕδωρ_πῶς_φησιν","ἀθετοῦνται_ἕως_τούτου_στίχοι_ἀριστοφάνης_ἀθετεῖται_στίχος","ν_χωρὶς_ἄλλοι_ἀριστάρχου_ἀρίσταρχος_ἀρισταρχος_ϊ","οὗτος_ὃν_ἢν_τούτων_ὧν_ἄνδρες_πόλιν","αὐτόν_λόγον_του_ἀθετεῖται_εἰπεῖν_πάλιν_αὐτὸς","κε_τίς_περ_αὖ_σύνδεσμος_ἐγὼ_μέσου","αὐτὰρ_ὅς_με_μ_σε_ἐπεί_κε","οὔτε_οὐδ_οὐδέ_ἐς_πάρ_οὐδὲ_πόλεμον","ἄργος_οἷον_ἐνθάδε_ὃν_ὥστε_μᾶλλον_βούλεται","λέγειν_λέγων_φόβον_ἤτοι_πυρὸς_σημειοῦνται_ἐνταῦθα","ἔν_τισι_ὅτ_τότε_ἀνδρῶν_ἵππων_ὅσον","του_ἀπὸ_λέξις_σημαίνει_ψυχῆς_ἔχειν_ἀφ","καί_μοι_κεν_μέν_τοι_κ_εἴ","τρώων_πάντες_ὥστε_ὑπὸ_ἤτοι_ἄλλως_γίνεται","οἷς_μέγας_οὐδὲν_ἔπειτα_ζηνοδοτος_ἄλλῳ_μόνον","σύν_ἕτερον_ἵππους_ν_χωρὶς_γ_τότε","τεῖχος_ὄφρα_πάντων_χρόνον_ἐς_μοι_θεῶν","ἵν_βέλτιον_ᾖ_ἐλλείπει_μᾶλλον_τῶ_συναπτέον","ἦ_ἵππους_πάντας_μάλα_πεζὸς_ὥς_τινες","ψιλοῦται_δασύνεται_ἔνθα_μιν_ἀμφί_ψιλῶς_ἐγένετο","ἴλιον_ὅμηρος_νεώτεροι_θηλυκῶς_ποτὲ_ὑπ_πληθυντικῶς","ἀπὸ_ὃς_εἶδος_ὑπὸ_ὃν_δῆλον_εἴρηται","ὄνομα_γίνεται_ζηνοδοτος_ἣν_αἴαντος_ἄρης_κύριον","αὐτὸς_διὸς_οὗτος_εἴτε_ζηνόδοτον_οὖ_πότερον"
"μετὰ",0.000278153497098477,0.00318585503492298,7.59001760884085e-06,0.00244215104014539,0.00993080360994633,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,0.00362034821354897,1.15671123860639e-05,0.000592664900292846,0.00464916755553494,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,0.00121100213424139,0.00124457807570978,0.0031063587534962,1.20189418523593e-05,0.00508225393526146,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,0.0105622907935079,0.00347635799562339,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ὃς",0.000278153497098477,0.00405314769415792,7.59001760884085e-06,8.1134586051342e-06,0.00130282480026229,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,0.00463841206681164,0.00407892901966253,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,0.00480515745578297,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.0108290666089757,0.00444855643709919,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,0.000717279401423307,1.38500318550733e-05,0.0195084618494773,1.49249276141011e-05,1.4847369046205e-05
"οὐδέ",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,0.00568753448219907,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,0.00216240640330493,1.03143823747834e-05,1.15671123860639e-05,0.00407892901966253,1.15939340537031e-05,0.00638085973689087,0.0256970064913837,0.0036068638259119,0.00420853216949234,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.000736440824813724,1.49249276141011e-05,1.4847369046205e-05
"ὑπὸ",5.45399013918583e-06,0.00492044035339285,7.59001760884085e-06,0.00406484276117223,8.62797880968404e-06,9.54635711012678e-06,0.00873250420719944,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,0.0120529264150465,1.28448851667266e-05,0.00714637752587481,1.3012023109353e-05,0.00136298615421986,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.0130104545717091,1.49249276141011e-05,1.4847369046205e-05
"ἔστιν",0.00109625201797635,5.78195106156622e-06,0.00873611026777582,8.1134586051342e-06,8.62797880968404e-06,0.00478272491217351,1.02614620531133e-05,1.07582408124623e-05,0.0123875732321149,1.15671123860639e-05,0.00872728117882211,1.15939340537031e-05,1.15805076894571e-05,0.00117919021155373,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,0.0012800689462878,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.00506844567665916,0.00225366406972926,0.00224195272597696
"ἕως",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.00906800572897793,9.54635711012678e-06,1.02614620531133e-05,0.0226030639469834,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,0.00247683359621451,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,0.000661461440688958,1.3012023109353e-05,0.0060862055005263,0.00412035262552702,0.00563978509746561,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"στικτέον",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.030637952753188,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,0.00409797786391444,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,0.000655089143503057,1.29698321703717e-05,1.3012023109353e-05,0.00811044236322906,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"γίνεται",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,0.00308870007798711,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.00638825766359041,1.15805076894571e-05,0.0035142203334423,1.19829362987106e-05,0.00241001414834177,1.23225552050473e-05,0.00620034157570357,1.20189418523593e-05,0.0095181364223974,1.28448851667266e-05,1.29698321703717e-05,0.000663613178577005,1.34949124180184e-05,1.36888791545748e-05,0.0105622907935079,1.38500318550733e-05,1.44400161728181e-05,0.0164323453031253,1.4847369046205e-05
"πρότερον",0.00082355251101706,0.00463134280031454,0.00152559353937701,0.0170463765293869,8.62797880968404e-06,0.00144149992362914,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.00406947085284979,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,0.00186876562461325,0.00121391312708829,1.26739499632455e-05,1.28448851667266e-05,0.00390391948328189,1.3012023109353e-05,0.0027124773960217,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ἄρα",0.00518674462236572,0.000294879504139877,7.59001760884085e-06,8.1134586051342e-06,0.00173422374074649,9.54635711012678e-06,0.00514099248860978,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,0.00582206107934737,1.15939340537031e-05,1.15805076894571e-05,0.00643300798580302,0.00660259790058956,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,0.0069833464297483,1.28448851667266e-05,1.29698321703717e-05,0.00651902357778587,0.00136298615421986,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"αὐτὸ",0.00954993673371439,5.78195106156622e-06,0.00342309794158722,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,0.00616713869392111,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,0.009889369218612,0.000591290636738858,1.15805076894571e-05,0.0076005230467473,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,0.00136298615421986,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ἀρισταρχος",0.00164165103189493,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,8.62797880968404e-06,0.00191881777913548,1.02614620531133e-05,1.07582408124623e-05,0.0263119894380725,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,0.0104864944794953,1.23759312888295e-05,0.00481959568279609,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.000736440824813724,1.49249276141011e-05,1.4847369046205e-05
"λόγον",5.45399013918583e-06,5.78195106156622e-06,0.00190509441981905,8.1134586051342e-06,0.00475401632413591,0.00764663204521155,1.02614620531133e-05,1.07582408124623e-05,0.000526033501113953,0.00232498958959885,0.0186050295170362,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,0.00473671425872446,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,0.00673114235395958,1.4847369046205e-05
"ὅπερ",0.00191435053885423,0.00145126971645312,0.00418209970247131,8.1134586051342e-06,0.00647961208607272,0.000486864212616466,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,0.00291684097987263,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,0.00584939430883764,0.0110732316660594,1.34949124180184e-05,1.36888791545748e-05,0.00212370960029254,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,0.00818090034445896
"οὔτε",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,0.00568753448219907,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,0.0367883995703545,0.00300771701097637,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,0.00149958427366671
"οὗτος",5.45399013918583e-06,0.000583977057218188,7.59001760884085e-06,0.00325349690065881,0.00604821314558851,9.54635711012678e-06,0.00668021179657678,1.07582408124623e-05,1.03143823747834e-05,0.0138921019756628,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.000663613178577005,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.00362444405937735,1.49249276141011e-05,0.0126351110583205
"ὅμηρος",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,0.00812157206373933,8.62797880968404e-06,9.54635711012678e-06,0.00154948077002011,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,0.00409797786391444,1.19829362987106e-05,0.00780556821179348,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,0.0057930432101937,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,0.020788897814465,1.44400161728181e-05,0.000761171308319155,1.4847369046205e-05
"σὺν",0.000550853004057769,5.78195106156622e-06,0.00152559353937701,8.1134586051342e-06,8.62797880968404e-06,0.00669199633419887,0.00154948077002011,0.00377614252517428,0.0180604835382457,1.15671123860639e-05,0.00175475294008274,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,0.000611496127191194,0.000628450315457413,0.00434395188237915,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.00326601780044761,0.000688240533318939,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"θεῶν",5.45399013918583e-06,0.00318585503492298,7.59001760884085e-06,0.00568753448219907,8.62797880968404e-06,9.54635711012678e-06,0.0143763083364118,0.00162449436268181,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.00361770149756015,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.0123744339769947,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"τρώων",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,0.00411484628329844,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,0.00434395188237915,0.00481959568279609,0.0329649438544017,1.28448851667266e-05,1.29698321703717e-05,0.00196481548951231,1.34949124180184e-05,0.0020670207523408,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"εἴ",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.00475401632413591,0.00573736062318619,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.0104461345823865,0.00638085973689087,1.16751506094429e-05,0.00180942338110531,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.0150356962573015,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"σημαίνει",0.00464134560844714,5.78195106156622e-06,0.00342309794158722,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,0.00701676551627516,1.19829362987106e-05,0.00420853216949234,1.23225552050473e-05,0.0123883072201183,1.20189418523593e-05,0.00381485893893691,1.28448851667266e-05,0.00130995304920754,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,0.00416885958837705,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"τίς",5.45399013918583e-06,0.000873074610296499,0.00266409618070314,0.00447051569142894,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,0.00117370892018779,0.0220400686360896,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.0102281195163578,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,0.000688240533318939,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ζηνοδοτος",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,0.00323823048455117,0.0031046290948098,1.15671123860639e-05,0.0116325012782968,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,0.0054043042707185,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,0.0115732415352207,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,0.0141936061610101,1.4847369046205e-05
"κε",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.000440026919293886,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.0249385521495154,0.0156452658884565,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.00456722011138292,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"πάντα",0.0027324490597321,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.00475401632413591,9.54635711012678e-06,0.00873250420719944,1.07582408124623e-05,1.03143823747834e-05,0.00753019016332763,1.16208803978989e-05,0.00406947085284979,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,0.000631172495730304,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.0123744339769947,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ἄλλως",0.00136895152493564,5.78195106156622e-06,7.59001760884085e-06,0.00771589913348262,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,0.00407892901966253,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,0.00420601064084743,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,0.0101518339205597,1.28448851667266e-05,1.29698321703717e-05,0.00782022588872118,0.00676095112142722,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ἐὰν",5.45399013918583e-06,5.78195106156622e-06,0.00266409618070314,8.1134586051342e-06,0.0194215803005988,9.54635711012678e-06,1.02614620531133e-05,0.00323823048455117,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,0.00818428057721945,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,0.00258182191851205,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"κ",0.000278153497098477,5.78195106156622e-06,0.00570010322423948,0.00203647810988868,8.62797880968404e-06,9.54635711012678e-06,0.00360177318064278,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.0174394846277734,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,0.0105622907935079,0.00278385640286973,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"τῆ",5.45399013918583e-06,0.00376405014107961,7.59001760884085e-06,0.00609320741245578,8.62797880968404e-06,0.00239613563464182,1.02614620531133e-05,1.07582408124623e-05,0.0082618202822015,0.00753019016332763,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,0.00124996906017178,1.20189418523593e-05,1.26739499632455e-05,0.00643528746853003,0.000661461440688958,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,0.000761171308319155,1.4847369046205e-05
"ἀρίσταρχος",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,0.000413786388861844,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,0.0283748659130291,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,0.00481959568279609,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.00795644891122278,1.49249276141011e-05,1.4847369046205e-05
"διὸ",0.00191435053885423,5.78195106156622e-06,0.00835660938733378,8.1134586051342e-06,0.0025970216217149,9.54635711012678e-06,0.00873250420719944,1.07582408124623e-05,1.03143823747834e-05,0.00521676768611484,0.00524101705945242,1.15939340537031e-05,0.00290670743005373,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"ἐνθάδε",5.45399013918583e-06,5.78195106156622e-06,0.0136696217135224,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,0.0043140545657974,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.000591290636738858,1.15805076894571e-05,1.16751506094429e-05,0.0119949192350093,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,0.0020670207523408,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,0.00521142653521796
"μόνον",0.00191435053885423,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,0.00162449436268181,1.03143823747834e-05,0.00348170082820525,1.16208803978989e-05,1.15939340537031e-05,0.00116963127663517,0.00409797786391444,0.00720174471552509,0.00840507421884367,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,0.010288753018548,1.29698321703717e-05,1.3012023109353e-05,1.34949124180184e-05,0.00343590866779828,0.00212370960029254,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"αὐτοὺς",5.45399013918583e-06,0.00202946482260974,7.59001760884085e-06,0.0150180118781034,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,0.00117098733942401,0.00290670743005373,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,0.00195844465772613,1.3012023109353e-05,1.34949124180184e-05,0.00822701637189947,0.00212370960029254,0.00347635799562339,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"βέλτιον",5.45399013918583e-06,5.78195106156622e-06,7.59001760884085e-06,8.1134586051342e-06,0.00993080360994633,9.54635711012678e-06,1.02614620531133e-05,1.07582408124623e-05,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,1.19901201410038e-05,1.23225552050473e-05,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,1.29698321703717e-05,0.00521782126685057,0.0290275566111576,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,1.44400161728181e-05,1.49249276141011e-05,1.4847369046205e-05
"λέγειν",0.000550853004057769,5.78195106156622e-06,7.59001760884085e-06,0.00812157206373933,8.62797880968404e-06,9.54635711012678e-06,1.02614620531133e-05,0.00592779068766675,1.03143823747834e-05,1.15671123860639e-05,1.16208803978989e-05,1.15939340537031e-05,1.15805076894571e-05,1.16751506094429e-05,1.19829362987106e-05,0.012601616268195,0.00370908911671924,1.23759312888295e-05,1.20189418523593e-05,1.26739499632455e-05,1.28448851667266e-05,0.00130995304920754,0.00586842242231822,1.34949124180184e-05,1.36888791545748e-05,1.40643019886923e-05,1.38500318550733e-05,0.000736440824813724,1.49249276141011e-05,0.00149958427366671
