"","annus_accipere_ire_amicus_tenere_currere_regere","stare_pes_eumolpus_iterum_ingens_extra_metiri","hodie_nemo_fortunare_maga_amare_dominus_caelus","sanguis_an_adhuc_quidam_cenare_amicus_temptare","deinde_numquid_lacrima_mors_ab_timere_peccare","vinum_supra_metiri_perfundere_aqua_potio_medius","movere_giton_vultus_causa_relinquere_ars_parere","nasci_alter_aureus_afferre_duo_notare_ovare","planus_dormire_pater_occidere_pro_aurum_relinquere","nox_frater_intellegere_ascyltos_pati_vir_descendere","vultus_postquam_pectus_gaudium_mens_gladium_nunc","ante_mulier_diligens_iacere_ascyltos_uter_longus","locus_tantus_fugere_frater_loqui_amare_secretus","pro_causa_legere_ducere_fides_poena_vulnus","eumolpus_navis_iuvenis_navigium_damnare_littera_placere","pes_afferre_implere_gratia_fortunare_post_cervix","extra_turbare_imponere_vocare_gitona_frons_carmen","vocare_noster_ancilla_hinc_puella_quia_vox","perire_mare_fluctus_vincere_vovere_litus_terra","terra_arma_tellus_petere_orbis_bellus_caelus"
"columba",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00602030730523857,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"commendare",2.24029392656317e-05,2.27339895878328e-05,0.00130311469964484,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00452271842333843,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"concitare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,0.00565607676506177,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"concordia",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,0.00309464717958146,3.1068443781651e-05,3.18603243381018e-05,0.00341944002437621
"concrepare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00558535026537361,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"condere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,0.00139584530749651,2.77492577073563e-05,2.77878122655403e-05,0.0042490924951459,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"conditorium",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00558535026537361,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"conducere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00419595965209659,2.81396853983172e-05,2.8379260436473e-05,0.00144939892573962,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"confugere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,0.00514896124189871,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"consentire",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,0.00400668665587603,2.73695158332649e-05,2.77492577073563e-05,0.00141717842554256,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"constituere",2.24029392656317e-05,0.00115943346897947,0.00130311469964484,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,0.00284210822523004,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"consuetudo",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,0.00571233694262085,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"corinthea",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,0.004132796890823,2.77492577073563e-05,2.77878122655403e-05,0.00143512395531418,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"cornu",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,0.00550127268248625,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"cras",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00558535026537361,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"cupere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,0.00516882248566359,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"custos",2.24029392656317e-05,2.27339895878328e-05,0.00130311469964484,2.5616722596511e-05,0.00259726901020907,2.64991917746509e-05,0.00135325178443495,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"decurrere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,0.00615865428807795,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"delabi",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00141717842554256,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00452271842333843,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"delere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,0.00388304574793633,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00152754065953814,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"delicere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,0.00131149227248181,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,0.00280267502844299,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,0.00162487654124319,3.3855841825507e-05
"demittere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00602030730523857,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"deprecari",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,0.00592273919321095,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"detegere",2.24029392656317e-05,0.00229613294837111,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,0.00309464717958146,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"discurrere",2.24029392656317e-05,0.00456953190715439,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"dissimulare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,0.00135325178443495,2.73695158332649e-05,2.77492577073563e-05,0.00280656903881957,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,0.00172664793310086
"divertere",2.24029392656317e-05,2.27339895878328e-05,0.00385824156169354,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,0.00139584530749651,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"dulcis",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,0.00267641836923974,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,0.00287037826470003,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"eicere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,0.00615865428807795,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"eligere",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,0.00130645285242206,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00280656903881957,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00152754065953814,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"embasicoetas",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,0.00624475720011185,3.18603243381018e-05,3.3855841825507e-05
"encolpion",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,0.00557760079917862,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"eques",0.00338284382911038,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,0.00131149227248181,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"error",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,0.00514896124189871,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"etsi",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,0.00571233694262085,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"evertere",2.24029392656317e-05,0.00115943346897947,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,0.00135145878050719,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,0.00321789275814828,3.3855841825507e-05
"exemplum",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00419595965209659,2.81396853983172e-05,2.8379260436473e-05,0.00144939892573962,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"existimare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,0.00280267502844299,2.77878122655403e-05,0.00143512395531418,2.8379260436473e-05,2.84195867792082e-05,0.00150278457141173,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"explicare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,0.00286630530408378,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,0.00321789275814828,3.3855841825507e-05
"exprimere",2.24029392656317e-05,0.00343283242776275,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,0.00139584530749651,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"expugnare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,0.00532633754670483,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"exsonare",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,0.00280267502844299,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00302512954143828,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"exul",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,0.0046266507338297,3.1068443781651e-05,0.00162487654124319,3.3855841825507e-05
"fama",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,0.00448244129783002,2.99517776380028e-05,0.00156264362533321,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"fastidire",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,0.00135145878050719,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,0.00141717842554256,2.81396853983172e-05,2.8379260436473e-05,0.00287037826470003,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
"fericulus",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,2.64991917746509e-05,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,0.00452271842333843,3.06400710849649e-05,3.1068443781651e-05,0.00162487654124319,3.3855841825507e-05
"fictilis",2.24029392656317e-05,2.27339895878328e-05,2.5551268620487e-05,2.5616722596511e-05,2.57155347545452e-05,0.00532633754670483,2.65343487144108e-05,2.73695158332649e-05,2.77492577073563e-05,2.77878122655403e-05,2.81396853983172e-05,2.8379260436473e-05,2.84195867792082e-05,2.94663641453281e-05,2.96850417074836e-05,2.99517776380028e-05,3.06400710849649e-05,3.1068443781651e-05,3.18603243381018e-05,3.3855841825507e-05
