"","τόνον_ϊ_ὁμοίως_ἀσκαλωνίτης_τέλους_λήγοντα_ἐγένετο","διὸς_ζεὺς_αὐτὴν_αὐτῶν_αὐτῆς_ὅθεν_ἱστορία","στικτέον_λόγος_τέλος_ᾖ_ἀρχῆς_στίχου_ἀπ","τί_πῶς_δεῖ_πάλιν_αὐτὸς_πάντων_ῥητέον","οὗτος_ὃς_ὃν_αὐτόν_του_ὥς_ὧν","ὅταν_θεῶν_ἄν_πῶς_ὅτ_αὐτὸς_οὐδ","κε_τοι_μοι_μή_με_ὅς_τίς","τεῖχος_τῶ_σημαίνει_ἀχαιῶν_βέλτιον_λέξις_τρώων","ἦ_πρόθεσιν_ὁμοίως_ᾖ_ἵν_ὑφ_δεῖ","τοι_νεώτεροι_ὅμηρος_οὗ_ἅμα_μοι_οὖ","τρώων_ὑπὸ_ἕκτορα_ἕκτωρ_ὑπ_τῶ_ἕκτορος","εἴρηκεν_ὄνομα_πρότερον_ἕτερον_δεύτερον_πολὺ_κύριον","ἀθετοῦνται_ἕως_στίχοι_τούτου_οὐδ_ἀθετεῖται_τρεῖς","ἵν_ᾖ_ἐλλείπει_ἐὰν_του_μᾶλλον_ἔστιν","ἄλλοι_ἀριστάρχου_ἀρισταρχος_ἀρίσταρχος_ν_χωρὶς_ϊ","πῦρ_ἔν_τισι_ἵππων_ὅσον_αἷμα_διπλῆ","ν_ἀπὸ_σὺν_θ_χωρὶς_πάρ_τὲ","κέχρηται_πάλιν_πάτροκλον_ἐνταῦθα_αὐτὸς_διπλῆ_ἡμεῖς","αὐτὰρ_ἂρ_ζηνοδοτος_οὐδέ_οὔτε_θηλυκῶς_οὐδ","κεν_κ_εἴ_μοι_ἔνθα_ἀλλῷ_μιν"
"χάριν",2.98817876480643e-06,0.00087087633556035,6.74527156463319e-06,0.00419540390361042,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,0.00567557671182717,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ψιλῶς",0.000899441808206734,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00371656206881204,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,0.00636973836128452,1.05427402690507e-05
"ὦ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.000378332665687453,0.00906401412808863,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,0.00179782114810111,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ἀνὰ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.000451919327969376,0.00358669791238082,8.89268310034504e-06,0.00365202819620772,9.06601874852677e-06,0.00512072266314753,9.78454433377038e-06,1.05427402690507e-05
"καλεῖται",2.98817876480643e-06,0.00130414814429684,6.74527156463319e-06,6.98070533046659e-06,0.0035531410901973,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.00396302349695084,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.00137520263747473,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"μεταξὺ",2.98817876480643e-06,4.33271808736493e-06,0.00101853600625961,6.98070533046659e-06,0.00213472149331215,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,0.00614093489382578,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.00183056774922133,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.000537679753721587
"μόνος",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,0.00349733337056376,7.09209798442575e-06,0.00223290455631222,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.00176622554963885,8.86116329351717e-06,0.00269225953024096,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,0.000938644263117786,9.78454433377038e-06,1.05427402690507e-05
"ναῦς",2.98817876480643e-06,0.00173741995303334,6.74527156463319e-06,0.000356015971853796,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.00518923572362338,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00266721015134867,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"οὓς",0.000301806055245449,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,0.00461695578786117,0.00223290455631222,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.000462366956174865,0.00279734577424211,9.78454433377038e-06,1.05427402690507e-05
"πεδίον",2.98817876480643e-06,4.33271808736493e-06,0.000344008849796293,6.98070533046659e-06,7.09209798442575e-06,0.00334564769068708,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.00747790021265004,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,0.000499011761022289,1.05427402690507e-05
"πλῆρες",0.00179589543764866,4.33271808736493e-06,0.000344008849796293,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,0.00189431102926748,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.000894977492645235,8.94438382139854e-06,8.89268310034504e-06,0.00183056774922133,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.0021190907940792
"πότερον",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.00239932404425597,0.00395087252084939,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.00590197820529093,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"στίχος",2.98817876480643e-06,4.33271808736493e-06,0.00270485389741791,6.98070533046659e-06,0.000361696997205713,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00754084996278311,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.000915667893601204,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"τινὰ",0.00104885074644706,0.000220968622455611,0.000681272428027952,6.98070533046659e-06,7.09209798442575e-06,0.00334564769068708,0.00113960543991789,0.00200076523291777,8.76024949190553e-06,0.000445018411546046,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"τό",0.000600623931726092,0.000220968622455611,0.00101853600625961,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,0.00189431102926748,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.000887506370714047,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.00183056774922133,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.00475477586134188
"τοιοῦτο",0.00164648649940834,4.33271808736493e-06,6.74527156463319e-06,0.00210119230447044,7.09209798442575e-06,7.41828756249907e-06,0.000384899850568293,7.97117622676402e-06,0.000884785198682459,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.00363547351815924,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ὕδωρ",2.98817876480643e-06,0.00325387128361106,6.74527156463319e-06,6.98070533046659e-06,0.000361696997205713,7.41828756249907e-06,0.000384899850568293,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.00580904988824695
"χρόνου",0.00104885074644706,4.33271808736493e-06,6.74527156463319e-06,0.00314829810404043,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,0.000884785198682459,8.72585120678522e-06,0.00218827919303935,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.00227557070588022,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"β",0.00104885074644706,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00112016142193736,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00222415198667281,8.94438382139854e-06,0.00312133176822111,0.00046447241398153,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.0021190907940792
"ἐμφαίνει",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.000406529987564965,8.76024949190553e-06,8.72585120678522e-06,0.0013164548133424,8.78719178924799e-06,8.86116329351717e-06,0.00805888982308009,8.89268310034504e-06,0.00137520263747473,9.06601874852677e-06,9.29350755562164e-06,0.000499011761022289,0.000537679753721587
"ἐπειδὴ",2.98817876480643e-06,0.00152078404866509,6.74527156463319e-06,0.000356015971853796,0.00178011659409086,7.41828756249907e-06,0.00151695823459269,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.00396302349695084,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,0.000473968885336704,9.78454433377038e-06,1.05427402690507e-05
"μάλιστα",0.000152397117005128,4.33271808736493e-06,6.74527156463319e-06,0.00384636863708709,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.000445018411546046,0.00218827919303935,8.78719178924799e-06,8.86116329351717e-06,0.00358669791238082,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,0.000473968885336704,9.78454433377038e-06,1.05427402690507e-05
"μήποτε",0.00164648649940834,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00222415198667281,8.94438382139854e-06,0.00489986838829011,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"νεῶν",0.000152397117005128,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,0.000762252645243091,0.00160220642157957,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,0.00269225953024096,8.89268310034504e-06,0.00319666308446112,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.00370050183443681
"νηῶν",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.000749247043812406,7.54705589349595e-06,0.00120364761024137,8.76024949190553e-06,0.00175389609256383,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,0.000456163574891326,8.89268310034504e-06,0.0077503142019271,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ὀξεῖα",0.00388762057301316,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.000537679753721587
"ὁπότε",0.00194530437588898,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00371656206881204,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,0.00179782114810111,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ὀρθῶς",2.98817876480643e-06,4.33271808736493e-06,0.000344008849796293,0.00105408650490046,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00488250097472796,8.94438382139854e-06,0.00178742930316935,9.10730223493197e-06,9.06601874852677e-06,0.00372669652980428,9.78454433377038e-06,1.05427402690507e-05
"παῖς",2.98817876480643e-06,0.00455368670982054,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.00262648121324235,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"πάνυ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,0.00419540390361042,7.09209798442575e-06,0.00223290455631222,0.00264901661861708,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,0.000938644263117786,9.78454433377038e-06,1.05427402690507e-05
"πληθυντικῶς",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.00718202978031438,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,0.00401060007825561,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"πρὶν",2.98817876480643e-06,0.0010875122399286,0.000681272428027952,6.98070533046659e-06,7.09209798442575e-06,0.000378332665687453,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,0.00218827919303935,8.78719178924799e-06,0.00355332648070039,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,0.00272887164330656,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"τάχα",0.0020947133141293,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00149107580006231,0.00113960543991789,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00133803565732109,0.000456163574891326,0.000898160993134849,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"τείχους",2.98817876480643e-06,4.33271808736493e-06,0.000344008849796293,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.00359500047827057,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.000451919327969376,8.94438382139854e-06,8.89268310034504e-06,0.00729494909018051,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"τόπος",2.98817876480643e-06,0.00217069176176983,6.74527156463319e-06,6.98070533046659e-06,0.00532616558630374,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.000451919327969376,8.94438382139854e-06,0.000453526838117597,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"αἴαντος",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.000881310971885307,0.00218827919303935,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.00228593286096792,0.00635527914271727,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"αὖ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,0.000356015971853796,7.09209798442575e-06,7.41828756249907e-06,0.00227166382394228,7.97117622676402e-06,8.76024949190553e-06,0.00306277377358161,8.71824379696954e-06,8.78719178924799e-06,0.00222415198667281,8.94438382139854e-06,0.00312133176822111,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ἀχιλλέα",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,0.000705051238377126,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.00611682169595644,8.71824379696954e-06,8.78719178924799e-06,0.00266721015134867,8.94438382139854e-06,0.000453526838117597,0.00137520263747473,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ἔνθ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00149107580006231,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.000894977492645235,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,0.00685896557797303,0.00317336482098427
"καθόλου",0.0020947133141293,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,0.00178109382199695,8.94438382139854e-06,0.000453526838117597,9.10730223493197e-06,0.00272887164330656,9.29350755562164e-06,0.000499011761022289,1.05427402690507e-05
"μεθ",2.98817876480643e-06,4.33271808736493e-06,6.74527156463319e-06,0.00175215703794711,0.00178011659409086,0.00186199017818727,7.54705589349595e-06,0.00439211810094698,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"πᾶν",0.000750032869966413,4.33271808736493e-06,0.00101853600625961,0.00175215703794711,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.00175389609256383,8.71824379696954e-06,0.00308430431802605,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.000919837525728129,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"πολέμῳ",2.98817876480643e-06,4.33271808736493e-06,0.00169306316272293,6.98070533046659e-06,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,0.000805088798903166,0.00219882262246829,0.00175389609256383,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,0.00456275841970092,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"ποσειδῶνος",2.98817876480643e-06,0.00520359442292528,6.74527156463319e-06,0.000356015971853796,7.09209798442575e-06,7.41828756249907e-06,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,0.000445018411546046,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
"σαφῶς",2.98817876480643e-06,0.000654240431192104,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.00334564769068708,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,0.00308430431802605,8.86116329351717e-06,8.94438382139854e-06,0.000453526838117597,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,0.00317336482098427
"ἀλεξίων",0.00358880269653252,4.33271808736493e-06,6.74527156463319e-06,6.98070533046659e-06,7.09209798442575e-06,0.000378332665687453,7.54705589349595e-06,7.97117622676402e-06,8.76024949190553e-06,8.72585120678522e-06,8.71824379696954e-06,8.78719178924799e-06,8.86116329351717e-06,8.94438382139854e-06,8.89268310034504e-06,9.10730223493197e-06,9.06601874852677e-06,9.29350755562164e-06,9.78454433377038e-06,1.05427402690507e-05
