"","ἀσκαλωνίτης_ποιητῇ_ὁμοίως_τόνον_ϊ_δεῖ_ἄρα","αὐτῶν_ζεὺς_οὐδέ_αὐτόν_τί_παῖς_διὸς","ὃς_ἢν_αὐτὴν_ὥς_ζεὺς_ὃν_ὕστερον","πῶς_μᾶλλον_ἦ_τρώων_λέγειν_περισπαστέον_ἓν","οὔτε_πρότερον_δεῖ_ἕτερον_ἡμεῖς_ἐνί_εἰπὼν","τοι_μέν_νεώτεροι_ϊ_σ_λέγειν_λήγοντα","διὸς_ὑπ_ἐφ_ἀριστοφάνης_ἐὰν_μοι_οὗ","ἵν_ἦ_ἕως_ἀχαιῶν_βέλτιον_ἀλλὰ_συναπτέον","ἂρ_θηλυκῶς_οἷον_μᾶλλον_ἴλιον_λόγος_οὐδ","ν_ἵππους_σὺν_θ_χωρὶς_ἔστιν_λόγον","μέσου_με_μή_τίς_μέγα_κε_ποτὲ","τέλος_λόγος_στίχου_στικτέον_ἵν_ἀπὸ_πάλιν","ἀμφί_αὐτὰρ_αὐτὸς_αὐτοὺς_πάτροκλον_μιν_ἕνεκα","τέλους_πῶς_θεῶν_του_κε_ἄριστον_οὔτε","τισι_πῦρ_ἔν_δεῖ_τούτων_αἷμα_λόγος","ᾖ_ἵν_ἄλλοι_του_στικτέον_ἀρισταρχος_ἀρίσταρχος","οἷον_αὐτὸ_ἄλλοι_μ_τυραννίων_ὁμοίως_ἀριστάρχου","ϊ_ἀθετοῦνται_του_ἀπ_τούτου_δασύνεται_λόγος","ν_χωρὶς_ἀριστάρχου_εἴτε_ἄλλοι_κ_αρισταρχος","ἔνθα_πάντα_τῶ_πάντες_κε_ὃς_εἴ"
"ἀγαμέμνων",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.00148941845989685,7.47372983961376e-06,0.00188718966632081,0.00229068050714601,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.00160348458740188,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἀθηνᾶ",4.80187465186409e-06,0.00333607176162352,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,0.00185992056434881,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"αἴας",4.80187465186409e-06,5.55086815577956e-06,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00305170393144701,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00235336429453801,0.00119224331238354,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἀνὴρ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00109577509760381,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00229068050714601,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00371952627585524,8.6955009478096e-06,9.35436193897214e-06
"ἄρης",4.80187465186409e-06,0.00194835472267863,6.53159331687372e-06,6.97097286897359e-06,0.00363565115165237,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00083297595091215,8.6955009478096e-06,9.35436193897214e-06
"γενικῇ",0.0021656454679907,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00331810809916261,8.24728664269455e-06,0.00087824559572877,9.35436193897214e-06
"γράφουσιν",4.80187465186409e-06,0.000283094275944758,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00113532127336431,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.0020769205308973,8.24728664269455e-06,0.00435644597485261,9.35436193897214e-06
"δευτέρου",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.002703077349598,7.79107454500125e-06,0.00469891010304765,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"διὃ",0.000965176805024682,0.000283094275944758,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,0.00120460782436658,8.1200467714694e-06,8.27458378843544e-06,0.00248243327945106,8.6955009478096e-06,0.0018802267497334
"διονύσιος",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00244681147700973,7.25678872585304e-06,0.00148941845989685,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00331810809916261,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"δύναμιν",4.80187465186409e-06,0.000283094275944758,0.000659690925004246,6.97097286897359e-06,0.00182145397018911,0.00223042266880076,0.00112853320578168,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00087824559572877,9.35436193897214e-06
"ἔξωθεν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.000732935661311157,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00191016879499551,7.77290675621055e-06,0.000392754828574069,0.00351377461979556,7.81848602836547e-06,0.000797460758614155,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἔχουσα",0.000725083072431477,5.55086815577956e-06,6.53159331687372e-06,0.00279536012045841,7.25678872585304e-06,7.41004208903907e-06,0.00150221969776237,7.51868392956497e-06,7.61023424301e-06,0.000785063582377266,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000944790555836186
"ἐχρῆν",0.00336611413095673,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.00185992056434881,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ζεύς",4.80187465186409e-06,5.55086815577956e-06,0.00196600958837899,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00495426249219951,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ζηνόδοτος",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00154791608908604,7.79107454500125e-06,0.00196243999311973,7.89565107538768e-06,7.97753526070585e-06,0.00203813173963882,8.27458378843544e-06,0.00207006894731633,8.6955009478096e-06,9.35436193897214e-06
"ἥτοι",0.000244895607245068,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.000377912146540992,7.47372983961376e-06,0.00489466323814679,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00165770461518161,8.6955009478096e-06,9.35436193897214e-06
"ἥφαιστος",4.80187465186409e-06,0.00167081131488965,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00151125546984256,0.00267119221929651,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.000805731061331291,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"θυγατέρα",4.80187465186409e-06,0.0036136151694125,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00224959268172374,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ϊακῶς",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00723733276510251,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"κακὸν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00209826283356105,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00308813110310199,0.00195555971079531,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"λέξιν",0.000244895607245068,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00188718966632081,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00290437890974084,8.24728664269455e-06,0.00261734578529069,9.35436193897214e-06
"ὀδυσσεὺς",4.80187465186409e-06,0.000560637683733736,6.53159331687372e-06,0.00105261690321501,7.25678872585304e-06,7.41004208903907e-06,0.00224959268172374,0.00151125546984256,7.61023424301e-06,0.00117370892018779,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00041412238534494,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"οἶδεν",0.0019255517353975,5.55086815577956e-06,6.53159331687372e-06,0.000355519616317653,7.25678872585304e-06,7.41004208903907e-06,0.00299696566568512,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.000422003773210208,8.24728664269455e-06,0.00044347054833829,9.35436193897214e-06
"ὅλον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00418955469425313,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00188718966632081,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.000786898529045126,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὀξυτονητέον",0.000965176805024682,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00152965708284501,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,0.00163212940106535,8.27458378843544e-06,8.24728664269455e-06,0.00261734578529069,9.35436193897214e-06
"οὐδέτερον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00157151569170146,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00621421242511502,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"πᾶσαι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00495426249219951,7.77290675621055e-06,0.000777808582078058,0.000397344801795064,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00087824559572877,9.35436193897214e-06
"πεζὸς",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.000381160221820302,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00693866863814188,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"τόνος",0.00288592666577032,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.00148941845989685,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,9.35436193897214e-06
"τόπῳ",0.000725083072431477,5.55086815577956e-06,6.53159331687372e-06,0.000704068259766333,0.00145861453389646,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,0.0027282902714299,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00141250865278479
"τούτους",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00299696566568512,0.000759387076886062,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.00160348458740188,0.00122612706249188,8.27458378843544e-06,0.00083297595091215,8.6955009478096e-06,9.35436193897214e-06
"τρία",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00191016879499551,0.0027282902714299,0.00154791608908604,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,9.35436193897214e-06
"τρώεσσι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00244681147700973,7.25678872585304e-06,0.0011189163554449,7.47372983961376e-06,0.00188718966632081,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00165770461518161,8.6955009478096e-06,9.35436193897214e-06
"ὑπομνημάτων",4.80187465186409e-06,5.55086815577956e-06,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.00519337545471951,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00174779569050973,9.35436193897214e-06
"φόβον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.000383452880407813,7.61023424301e-06,7.77290675621055e-06,0.000777808582078058,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00653032121180501,9.35436193897214e-06
"χ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.0011189163554449,7.47372983961376e-06,0.000759387076886062,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00609554616441453,9.35436193897214e-06
"ψυχῆς",0.0021656454679907,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00187590618974305,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.0018802267497334
"ἀμφότεροι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00076863365854401,7.77290675621055e-06,0.00116286233558205,7.79107454500125e-06,0.00118059139028319,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00413189060798997,8.6955009478096e-06,9.35436193897214e-06
"ἀντωνυμίαν",0.00312602039836352,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00196243999311973,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἀπόλλωνος",4.80187465186409e-06,0.00444624539277943,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00075484671380099,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἄστυ",4.80187465186409e-06,0.000838181091522714,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00196243999311973,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00435644597485261,9.35436193897214e-06
"αὐτοὶ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00182145397018911,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00469891010304765,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.000422003773210208,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"βασιλέως",4.80187465186409e-06,5.55086815577956e-06,0.00196600958837899,6.97097286897359e-06,0.000732935661311157,7.41004208903907e-06,0.00374433864964649,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"γίνεσθαι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00609579762865101,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.000805731061331291,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἔργα",0.000725083072431477,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00527059743462504,7.61023424301e-06,7.77290675621055e-06,0.000392754828574069,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
