"","identifier","text","amicus_mori_domus_solere_nunc_ire_supra","pes_nemo_afferre_cocus_fortunare_vocare_metiri","pectus_frons_vultus_paene_crinis_lacrima_ceterus","ab_causa_eumolpus_vultus_temptare_amare_noscere","timere_ascyltos_diligens_tantus_locus_longus_accedere","nox_pater_navis_rapere_intellegere_legere_mittere","licere_deinde_vovere_uter_adhuc_perire_vel","pro_postquam_ante_mare_uti_fidere_fluctus","giton_ecce_pes_mors_navis_iterum_ultra","alter_metiri_aureus_nasci_pendere_argenteus_circare","debere_mutare_sive_parare_carmen_placere_verbum","bellus_arma_liber_noster_loqui_caedere_nescire","tantus_anser_confundere_familia_os_ancilla_effundere","caelus_terra_tellus_vocare_pectus_supra_parere","numquid_sanguis_pro_furere_gladium_vox_damnare"
"67","urn:cts:latinLit:phi0972.phi001:9.11","subducere tu inquit a praeceptor colloquium","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"68","urn:cts:latinLit:phi0972.phi001:10.1","quis ego homo stultus facere debere cum fames mori an videlicet audire sententia is esse vitreus frangere et somnium interpretamentum","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.798230088495575"
"69","urn:cts:latinLit:phi0972.phi001:10.2","multus ego turpis esse tu hercule quis ut foris cenare poeta laudare","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"70","urn:cts:latinLit:phi0972.phi001:10.3","itare ex turpis linere in ridere diffundere pacatus ad reliquus secedere","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"71","urn:cts:latinLit:phi0972.phi001:10.4","rursus in memoria revocare iniuria ascylte inquit intellegere ego convenire non posse itare communis sarcinula partire ac paupertas noster privare quaestus temptare expellere","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.0766917293233083","0.00150375939849624","0.15187969924812","0.00150375939849624","0.753383458646617","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"72","urn:cts:latinLit:phi0972.phi001:10.5","et tu littera scire et ego nere quaestus tuus obstare alius aliquis promittere alioqui millus causa quotidie ego collidere et per totus urbs rumor differre","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"73","urn:cts:latinLit:phi0972.phi001:10.6","non recusare ascyltos et hodie inquit quia tanquam scholasticus ad cena promittere non perdere nox cras autem quia hic libare et habitatio ego prospicere et aliquis frater","0.0713286713286713","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.770629370629371","0.141258741258741","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"74","urn:cts:latinLit:phi0972.phi001:10.7","tardus esse inquit differre quis placere hic tam praecipitare divisio libido facere iam dudum enim amoliri cupere custos molestus ut vetus cum gitone meus ratio reducere","0.15187969924812","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.15187969924812","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.377443609022556","0.15187969924812","0.00150375939849624","0.15187969924812","0.00150375939849624"
"75","urn:cts:latinLit:phi0972.phi001:11.1","postquam lustrare oculus totus urbs in cellula redire osculum tandem bonus fidere exigere alligare artus complexus puer frui vovere usque ad invidia felix","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.393464052287582","0.458823529411765","0.0666666666666667","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.0666666666666667","0.00130718954248366"
"76","urn:cts:latinLit:phi0972.phi001:11.2","nec adhuc quidem omnis esse facere cum ascyltos furtim se foris admovere discutere fortis claustra invenire ego cum frater ludere ridere itare plaudere cellula implere operire ego amiculum evolvere et","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.351048951048951","0.0013986013986014","0.630769230769231","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"77","urn:cts:latinLit:phi0972.phi001:11.3","quis agere inquit frater sanctus quis divertere contubernium facere","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"78","urn:cts:latinLit:phi0972.phi001:11.4","nec se solus intrare verbum continere sed lorus de pera solvere et ego coepere non perfunctorius verberare adicere etiam petulans dicere sic dividere cum frater nolle","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.584466019417476","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"79","urn:cts:latinLit:phi0972.phi001:12.1","venire in foris deficere iam dies in quis notare frequentia res venalis non quidem pretiosus sed tamen quis fides malus ambulare obscuritas tempus facilis tegere","0.0990291262135923","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.681553398058252","0.00194174757281553","0.00194174757281553"
"80","urn:cts:latinLit:phi0972.phi001:12.2","cum ergo et ipse rapere latrocinium pallium deferre uti occasio opportunus coepere at in quidam angulus lacinia extra concutere sium quis fortis emptor splendor vestis posse adducere","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.430674846625767","0.123926380368098","0.00122699386503067","0.00122699386503067","0.246625766871166","0.185276073619632","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"81","urn:cts:latinLit:phi0972.phi001:12.3","nec diu morari rusticus quidam familiaris oculus meus cum muliercula comes prope accedere ac diligens considerare pallium coepere","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.532743362831858","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478"
"82","urn:cts:latinLit:phi0972.phi001:12.4","invicem ascyltos inicere contemplatio super umerus rusticus emptor ac subire exanimare conticere","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"83","urn:cts:latinLit:phi0972.phi001:12.5","ac nere ipse quidem sinere aliquis movere homo conspicere nam videre ille ego esse quis tunica in solitudo invenire planus is ipse esse","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038"
"84","urn:cts:latinLit:phi0972.phi001:12.6","sed cum ascyltos timere fides oculus nere quis temere facere prae tanquam emptor prope accedere detrahere umerus lacinia et diligens temptare","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.886725663716814","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"85","urn:cts:latinLit:phi0972.phi001:13.1","o ludere fortuna mirabilis nam adhuc nec suere quidem afferre rusticus curiosus manus et tanquam mendicus spolium etiam fastidiosus venditare","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"86","urn:cts:latinLit:phi0972.phi001:13.2","ascyltos postquam deponere esse inviolatus videre et persona vendere contemnere seducere ego paululum a turbare et scire inquit frater rediisse ad ego thesaurus de quis queri","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.621238938053097","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"87","urn:cts:latinLit:phi0972.phi001:13.3","ile esse tunicula adhuc ut apparare intactus aureus plenus quis ergo facere aut quis ius res noster vindicare","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"88","urn:cts:latinLit:phi0972.phi001:13.4","exhilarare ego non tantus quia praeda videre sed etiam quis fortunare ego a turpis suspicio dimittere negare circuire agere sed planus ius civilis dimicare ut sium nolle alienus res dominus reddere ad interdictum venire","0.00130718954248366","0.328104575163399","0.00130718954248366","0.00130718954248366","0.197385620915033","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.13202614379085","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"89","urn:cts:latinLit:phi0972.phi001:14.1","contra ascyltos legere timere et quis aere hic locus ego noscere aut quis habere dicere fides ego planus placere emere quivis ego esse quis agnoscere et parvus aere recuperare potus thesaurus quis in ambiguus lis descendere","0.219672131147541","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.492896174863388","0.27431693989071","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"90","urn:cts:latinLit:phi0972.phi001:14.2.1","quis facere legere ubi solus pecunia regnare","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304"
"91","urn:cts:latinLit:phi0972.phi001:14.2.2","aut ubi paupertas vincere nullus posse","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"92","urn:cts:latinLit:phi0972.phi001:14.2.3","ipse quis cynicus traducere tempus pera","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
