"","τόνον_ϊ_ἀσκαλωνίτης_ὁμοίως_λήγοντα_ποιητῇ_ἐγένετο","ζεὺς_διὸς_ἀφ_αὐτὴν_αὐτῆς_αὐτῶν_ἱστορία","τί_οὐδέ_πῶς_ἢν_ὅμηρος_ῥητέον_αὐτὸς","ὃς_ὧν_ὃν_ὥς_ὕδωρ_ὑπέρ_του","στικτέον_λόγος_τέλος_ᾖ_ἀρχῆς_ἐὰν_ἄνω","ὥσπερ_πῶς_τότε_ὑπὸ_γίνεται_ἄρα_ἄν","ὁμοίως_ᾖ_λόγου_πρόθεσιν_ἵν_ἦ_ἓν","τρώων_ὑπὸ_ἕκτορα_ὑπ_ἕκτωρ_ἤτοι_τρῶες","ἀθετοῦνται_τούτου_ἕως_στίχοι_ἀθετεῖται_αὐτῶν_οὐδὲ","κε_τοι_μή_μοι_με_τίς_δή","τεῖχος_σημαίνει_τῶ_ποτὲ_χρόνον_ὅπερ_ἀχαιῶν","ν_ἀπὸ_ἵππων_σύν_οὐδ_χωρὶς_ἐπ","μοι_ὅμηρος_τοι_νεώτεροι_ἐὰν_ὑπ_τινες","ἄλλοι_ἀρίσταρχος_χωρὶς_ἀρισταρχος_ν_ϊ_ἀριστάρχου","ἔν_ὅσον_πῦρ_τισι_γίνεται_ἀνδρῶν_αἷμα","ἵν_ἐλλείπει_ἦ_μᾶλλον_ἀπὸ_ἔστιν_ᾖ","εἴρηκεν_πρότερον_ὄνομα_ἕτερον_δεύτερον_ἄλλο_ὥστε","κεν_εἴ_καί_μοι_κ_μιν_ῥ","οὔτε_αὐτὰρ_ἂρ_θηλυκῶς_ἴλιον_ζηνοδοτος_μᾶλλον","ἔνθα_πάλιν_διὸς_ἐνταῦθα_πάτροκλον_ἅπαξ_οὗτος"
"οὗτος",3.19028112757296e-06,0.00191178153247645,0.00221798144731188,0.00646051004741783,0.00583468173216685,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00399037848859437,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,0.000903786956832987,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.0102885895528232
"ὅμηρος",3.19028112757296e-06,0.00167340478279111,0.0085370169097389,6.7933859594299e-06,6.85626525519019e-06,0.000358015331480077,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.011336450630709,0.000456367671272103,0.00374759350292518,9.42933655188021e-06,0.0066538841218012,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"σὺν",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,0.00418209970247131,0.00472105701402963,0.00239741302408564,8.02877513006616e-06,8.62425831378502e-06,0.00652748322497653,9.06191097578657e-06,0.0174583005225857,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"θεῶν",3.19028112757296e-06,0.00429554902932988,6.31903546242702e-06,0.00374315566364587,6.85626525519019e-06,0.00667593294583439,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.00442385509666645,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00468215547372946,0.00566703126768001,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"τρώων",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,0.00527195125375565,7.59001760884085e-06,0.0180751284347457,7.96482732254365e-06,0.00121234504463999,0.0069080309093418,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,0.000480896164145891,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"εἴ",0.0017578449012927,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,0.0037778021556098,0.00106000617751945,7.59001760884085e-06,7.855336129833e-06,0.000804447559576908,0.00482529385316976,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.0192850157966,9.64301556382712e-06,9.78933354217245e-06
"σημαίνει",0.00239590112680729,4.76753499370685e-06,0.00127012612794783,6.7933859594299e-06,6.85626525519019e-06,0.00176199702355881,0.00570010322423948,0.00157892256209643,7.96482732254365e-06,0.000409467531633374,0.0133762246446806,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.00196765604197666
"τίς",3.19028112757296e-06,0.00119665128342042,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,0.00141100160053913,0.00380259882202927,7.855336129833e-06,7.96482732254365e-06,0.0148612627657525,8.62425831378502e-06,0.00305079442339116,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.00190788974105855,0.0056510455844742,9.64301556382712e-06,9.78933354217245e-06
"ζηνοδοτος",3.19028112757296e-06,4.76753499370685e-06,0.00316583676667593,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00518510258697591,8.02877513006616e-06,8.62425831378502e-06,0.00739665542537288,0.00454001739886907,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.00236008725740936,0.011099110913965,9.78933354217245e-06
"κε",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.0228900378958186,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.00659131939220701,9.64301556382712e-06,0.00343605607330253
"πάντα",0.00191735895767135,4.76753499370685e-06,0.00379774031291864,0.00374315566364587,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,0.0060456050779633,8.69172200396343e-06,0.00635239959402639,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.00380628749335561,0.00330036106514217,9.64301556382712e-06,9.78933354217245e-06
"ἄλλως",0.00159833084491405,4.76753499370685e-06,0.00411369208603999,6.7933859594299e-06,6.85626525519019e-06,0.00246398786959818,0.000387090898050883,0.00629212423999623,7.96482732254365e-06,8.02877513006616e-06,0.00561439216227404,8.69172200396343e-06,0.00454001739886907,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00290254768471196,9.78933354217245e-06
"ἐὰν",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,0.0164618928777117,7.01990846039368e-06,0.000387090898050883,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.00952406843555169,8.9483857112177e-06,9.34561970804284e-06,0.00283823030211594,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"κ",0.00271492923956459,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00279565439021282,0.00362097758365984,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.0150537836618023,9.64301556382712e-06,0.00539392278173702
"τῆ",0.00207687301405,0.00262691178153248,0.00664130627101079,0.00068613198190242,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00239741302408564,8.02877513006616e-06,0.000871050089692287,8.69172200396343e-06,0.00318073075250109,0.0035883026701983,9.34561970804284e-06,0.000480896164145891,0.00238248917913281,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ἀρίσταρχος",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,0.028196363376047,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.0056510455844742,9.64301556382712e-06,9.78933354217245e-06
"διὸ",0.00239590112680729,4.76753499370685e-06,6.31903546242702e-06,0.00340348636567438,0.00172092257905274,7.01990846039368e-06,0.00494110146335539,7.855336129833e-06,7.96482732254365e-06,0.00643104887918299,8.62425831378502e-06,0.00348538052358933,9.06191097578657e-06,0.00269346409907653,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.000988722687759417
"ἐνθάδε",0.00335298546507918,4.76753499370685e-06,0.00253393322043323,6.7933859594299e-06,0.00240654910457176,7.01990846039368e-06,0.00759760762644969,7.855336129833e-06,7.96482732254365e-06,0.00362097758365984,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.0049044561046284
"μόνον",0.00191735895767135,4.76753499370685e-06,0.00632535449788944,0.00510183285553185,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,0.00435455272398568,0.000462157459765115,0.000903786956832987,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00193824612832925,0.00539392278173702
"αὐτοὺς",3.19028112757296e-06,0.00381879552995919,0.00348178853979729,6.7933859594299e-06,6.85626525519019e-06,0.00456996040771628,7.59001760884085e-06,0.00589935743350458,7.96482732254365e-06,0.00201522255764661,0.00302711466813854,0.00305079442339116,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"βέλτιον",3.19028112757296e-06,0.000481521034364392,6.31903546242702e-06,6.7933859594299e-06,0.0144050133011546,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,0.0060456050779633,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,0.00613849809527402,9.49198876148531e-06,9.40273807732812e-06,0.0014560953501379,9.78933354217245e-06
"λέγειν",0.00127930273215676,4.76753499370685e-06,0.00727320981725349,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00319389575634,8.02877513006616e-06,8.62425831378502e-06,0.00348538052358933,0.00408692185007974,8.9483857112177e-06,0.00608399842993589,9.42933655188021e-06,9.49198876148531e-06,0.000479539641943734,0.00193824612832925,9.78933354217245e-06
"πάρ",3.19028112757296e-06,0.00262691178153248,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,0.00532060234379744,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,0.00609289712477836,9.06191097578657e-06,8.9483857112177e-06,0.00795312237154446,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00868835702300823,9.78933354217245e-06
"ἀσκαλωνίτης",0.00813840715643863,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,0.00835660938733378,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"καί",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,0.00102580127987391,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.00763536514869292,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,0.00472409761249199,9.49198876148531e-06,0.0192850157966,9.64301556382712e-06,9.78933354217245e-06
"ἢν",3.19028112757296e-06,0.00191178153247645,0.010432727548467,0.00340348636567438,6.85626525519019e-06,7.01990846039368e-06,0.00304359706114518,0.00118615575560478,0.00199917165795846,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.00227453965492243,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ἀπ",0.00239590112680729,0.00143502803310576,6.31903546242702e-06,6.7933859594299e-06,0.0102912541480405,0.00106000617751945,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,0.00259590175244929,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.000476626605110185,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.0049044561046284
"πρῶτον",0.00159833084491405,4.76753499370685e-06,0.00569345095164674,0.00510183285553185,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00199917165795846,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.00760308299794973,0.00330036106514217,9.64301556382712e-06,9.78933354217245e-06
"ἀφ",3.19028112757296e-06,0.0104933445211488,6.31903546242702e-06,0.000346462683930925,0.00686312152044538,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00242039690652061,9.78933354217245e-06
"ἐγένετο",0.00734083687454539,0.00358041878027385,6.31903546242702e-06,0.000346462683930925,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,0.000400622142621483,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00338469846290332,9.78933354217245e-06
"ὃν",3.19028112757296e-06,4.76753499370685e-06,0.00158607790106918,0.00951753372916129,0.00240654910457176,0.0063249375228147,0.00114609265893497,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,0.00388954049951704,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ποιητὴς",3.19028112757296e-06,0.00119665128342042,0.0079051133634962,0.00578117145147484,6.85626525519019e-06,0.000358015331480077,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.00272763520371176,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.00475548636950414,9.40273807732812e-06,0.00290254768471196,9.78933354217245e-06
"τόνον",0.0111691742276329,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ὑπέρ",0.00335298546507918,4.76753499370685e-06,6.31903546242702e-06,0.00781918723930381,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.0049931129476584,8.9483857112177e-06,9.34561970804284e-06,0.00708143175046204,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"αὐτὰρ",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.00803680390519622,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00234575054671875,9.42933655188021e-06,9.49198876148531e-06,0.00094967654581014,0.017849221808644,0.00245712271908528
"μέν",3.19028112757296e-06,4.76753499370685e-06,0.000954174354826479,0.0017051398758169,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.0124526302267326,8.62425831378502e-06,0.00218162222299482,0.00272763520371176,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.00800173010380623,9.64301556382712e-06,9.78933354217245e-06
"οὐδὲν",0.00191735895767135,4.76753499370685e-06,0.00316583676667593,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00876927488212056,8.02877513006616e-06,8.62425831378502e-06,0.00348538052358933,0.00363382630129042,8.9483857112177e-06,9.34561970804284e-06,0.00330969712970995,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"λέγεται",0.00191735895767135,0.00310366528090316,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,0.00157892256209643,0.00637982668535746,8.02877513006616e-06,0.0060456050779633,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.00285708861720708,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"με",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,0.00137810931629323,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.0156641402787591,8.62425831378502e-06,8.69172200396343e-06,0.00136834855734377,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,0.00917050780119959,9.78933354217245e-06
"ὄνομα",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,0.00136547057784541,6.85626525519019e-06,7.01990846039368e-06,0.00304359706114518,7.855336129833e-06,0.00438861985472155,8.02877513006616e-06,8.62425831378502e-06,0.00478913882418385,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.0113998785025439,0.00330036106514217,9.64301556382712e-06,9.78933354217245e-06
"οὐδὲ",3.19028112757296e-06,4.76753499370685e-06,0.00316583676667593,6.7933859594299e-06,6.85626525519019e-06,0.00737792379187375,0.000766591778492926,7.855336129833e-06,0.00956575761437492,0.00281810007065322,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.000479539641943734,9.64301556382712e-06,9.78933354217245e-06
"αὐτοῖς",3.19028112757296e-06,0.00739444677523933,6.31903546242702e-06,6.7933859594299e-06,0.0003496695280147,7.01990846039368e-06,7.59001760884085e-06,0.00472105701402963,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00561671744453375,9.42933655188021e-06,9.49198876148531e-06,0.00377049796900858,9.64301556382712e-06,9.78933354217245e-06
"ἐς",0.00111978867577811,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00518510258697591,0.00121234504463999,0.00216468883676004,0.000443277822202135,9.06191097578657e-06,0.00493056052688095,9.34561970804284e-06,0.00660996492286803,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,0.0049044561046284
"ἐφ",3.19028112757296e-06,4.76753499370685e-06,0.00600940272476809,0.00442249425958886,6.85626525519019e-06,0.00597394209979502,7.59001760884085e-06,0.000400622142621483,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00561671744453375,0.000952362991739901,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ὅς",0.00303395735232189,4.76753499370685e-06,0.000954174354826479,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00199917165795846,0.0100439976877128,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.00471077177674139,9.64301556382712e-06,0.000988722687759417
"σύν",3.19028112757296e-06,0.00286528853121782,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,0.00304359706114518,7.855336129833e-06,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,0.00870041372596739,9.06191097578657e-06,0.000903786956832987,0.00328031251752304,9.42933655188021e-06,0.00712848355987547,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"τὲ",0.00127930273215676,0.00453392577901522,0.00190202967419053,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,0.000400622142621483,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,0.00218162222299482,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.00424063487287498,0.00483115079747739,0.00294658939619391
"ὥς",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,0.00951753372916129,6.85626525519019e-06,7.01990846039368e-06,0.0022845953002611,7.855336129833e-06,7.96482732254365e-06,0.0068324876356863,8.62425831378502e-06,8.69172200396343e-06,0.00589930404523706,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ὅθεν",0.00223638707042865,0.00429554902932988,6.31903546242702e-06,0.00646051004741783,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,0.00275722298157138,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00234575054671875,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"τέλος",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,0.0198900255053067,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00199917165795846,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ὑπ",3.19028112757296e-06,0.00119665128342042,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,0.00304359706114518,0.0113980927243877,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,0.00952406843555169,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"εἶπεν",3.19028112757296e-06,4.76753499370685e-06,0.00379774031291864,0.00306381706770288,0.00172092257905274,0.00351697413865723,7.59001760884085e-06,0.00314998978806303,7.96482732254365e-06,8.02877513006616e-06,0.00432075341520629,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,0.000484091426835751,9.40273807732812e-06,9.64301556382712e-06,0.00343605607330253
"εἴρηται",0.00239590112680729,4.76753499370685e-06,6.31903546242702e-06,0.00374315566364587,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,0.00393552340104633,7.96482732254365e-06,8.02877513006616e-06,0.00302711466813854,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00141118857591447,0.00755289857805605,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"κεν",3.19028112757296e-06,4.76753499370685e-06,6.31903546242702e-06,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,7.96482732254365e-06,0.00602961012267968,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,0.0221058372197984,9.64301556382712e-06,9.78933354217245e-06
"τούτων",3.19028112757296e-06,0.00119665128342042,0.00284988499355458,0.00510183285553185,0.0003496695280147,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00637982668535746,0.000810906288136682,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,8.9483857112177e-06,0.00655127941533803,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"φασὶ",0.00191735895767135,0.00477230252870056,6.31903546242702e-06,0.00238447847175989,6.85626525519019e-06,7.01990846039368e-06,0.00304359706114518,0.00550659062701293,7.96482732254365e-06,8.02877513006616e-06,8.62425831378502e-06,8.69172200396343e-06,9.06191097578657e-06,0.000456367671272103,9.34561970804284e-06,9.42933655188021e-06,9.49198876148531e-06,9.40273807732812e-06,9.64301556382712e-06,9.78933354217245e-06
"ἀλλὰ",3.19028112757296e-06,4.76753499370685e-06,0.00537749917852539,6.7933859594299e-06,6.85626525519019e-06,7.01990846039368e-06,7.59001760884085e-06,7.855336129833e-06,0.00160093029183127,8.02877513006616e-06,8.62425831378502e-06,0.00348538052358933,9.06191097578657e-06,8.9483857112177e-06,0.000476626605110185,0.00142382981933391,0.00760308299794973,0.00188995035354295,0.00386684924109467,9.78933354217245e-06
