"","alius_medio_praecipue_navis_vinum_fortuna_subito","frater_invenit_domum_iniuriam_populus_partes_ingenti","quemadmodum_volo_ideo_illam_valde_his_aliquid","verum_sive_tuam_fratrem_utique_vultu_osculum","satis_facta_plus_mecum_caelo_miles_vultus","sit_loco_fit_potest_melius_centum_curabo","deos_agere_dicebat_quartilla_vis_gratias_his","factum_posset_dominum_iuvenes_verba_vultum_subinde","rem_habebat_erant_extra_ianuam_aliquot_vidi","solus_forte_opes_rerum_ora_sui_ipsi","fortunata_agamemnon_oculis_tota_scintilla_habinnas_donec","propter_mentem_quorum_caelum_vides_hominem_afferri","sanguine_mare_nondum_potius_risum_caesar_opus","tellus_pectore_vera_more_toto_facies_ira","semel_eumolpi_faciem_tum_tua_certe_lacrimas"
"carminibus",2.9238911142949e-05,3.05801045839577e-05,0.00775864733702204,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"causas",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00701546193850127,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"cave",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00505845700311547,0.00352518236710761,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"cellam",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00708969701245106,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"cibum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00385481470172894,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.00677099681628627
"clamore",2.9238911142949e-05,3.05801045839577e-05,0.00312200550214831,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00634427124910718,4.48410385184521e-05
"clamorem",0.0044150755825853,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00352518236710761,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"coeperat",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00338347124049446,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00576313881149574,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"collo",2.9238911142949e-05,3.05801045839577e-05,0.00157645822385707,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00547081627477265,3.81664821953361e-05,0.00193174500965873,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"consedit",2.9238911142949e-05,0.00767560625057338,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"conspectu",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00352518236710761,3.496381245411e-05,0.00179887834644281,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00424351917986639,4.48410385184521e-05
"crevit",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00356248456844556,3.62305713561103e-05,3.81664821953361e-05,0.00571948032271505,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"crucem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00876060172419811,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"cubitum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00844502331834797,4.48410385184521e-05
"debet",2.9238911142949e-05,0.00155958533378184,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00352518236710761,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"dedi",2.9238911142949e-05,3.05801045839577e-05,0.00157645822385707,0.00157645822385707,0.0047707813339231,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"deum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,0.00728234484257817,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"deversorio",2.9238911142949e-05,0.00155958533378184,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00178004258141077,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00580746894350217,4.20150413848158e-05,4.48410385184521e-05
"domi",2.9238911142949e-05,3.05801045839577e-05,0.00312200550214831,3.09109455658249e-05,3.15945783703516e-05,0.00338347124049446,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00193174500965873,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"domino",0.00295313002543785,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.0047707813339231,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"done",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00527032215280444,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00194649059196214,3.78773531305632e-05,3.84600592284912e-05,0.0021427671106256,4.48410385184521e-05
"dudum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00950721563577137,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"encolpi",0.00295313002543785,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.00677099681628627
"equidem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00909387341038368,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"eumolpum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00319105241540552,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00184775913916162,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00424351917986639,4.48410385184521e-05
"excanduit",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00702772630327611,3.5272124440055e-05,0.00184775913916162,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"exclamat",2.9238911142949e-05,3.05801045839577e-05,0.00775864733702204,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"exitum",2.9238911142949e-05,0.00461759579217761,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00424351917986639,4.48410385184521e-05
"fabulam",2.9238911142949e-05,0.00767560625057338,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"facinus",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0105457753875888,4.48410385184521e-05
"ferro",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00193174500965873,0.00580746894350217,4.20150413848158e-05,4.48410385184521e-05
"foribus",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00793023917095826,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"frequenter",2.9238911142949e-05,0.00461759579217761,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.00452894489036366
"frontem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00840842852835751,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"fuisse",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00840842852835751,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"furor",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0105457753875888,4.48410385184521e-05
"gai",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00161132349688793,3.34997152524204e-05,0.00701546193850127,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"genere",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00965347486635129,4.20150413848158e-05,4.48410385184521e-05
"gitonis",2.9238911142949e-05,0.00614660102137549,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00178315443515961,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"gladium",0.00733896669688021,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"grabatum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00885330323445381,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"gratia",0.00587702113973276,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00196146302065305,4.20150413848158e-05,4.48410385184521e-05
"gravis",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0105457753875888,4.48410385184521e-05
"gubernator",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00793023917095826,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"haberemus",2.9238911142949e-05,0.00308859056297973,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00580746894350217,4.20150413848158e-05,4.48410385184521e-05
"haberet",2.9238911142949e-05,0.00308859056297973,0.00157645822385707,0.00157645822385707,0.00161132349688793,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"habui",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00957978703102935,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"habuit",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,0.00673344276573649,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"hospitium",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00571948032271505,0.00388446598207761,4.20150413848158e-05,4.48410385184521e-05
"ibi",2.9238911142949e-05,0.00461759579217761,3.09109455658249e-05,0.00312200550214831,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"ignem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00353134505786511,3.5272124440055e-05,0.00365928770696714,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0021427671106256,4.48410385184521e-05
"illis",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00312200550214831,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00547081627477265,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"illo",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00505845700311547,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00365928770696714,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"impetum",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00178004258141077,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00571948032271505,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"implevit",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00178315443515961,3.5272124440055e-05,3.62305713561103e-05,0.00767146292126255,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"impune",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0105457753875888,4.48410385184521e-05
"inguina",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00885330323445381,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"intellexi",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00161132349688793,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00708969701245106,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"interpellavit",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00161132349688793,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00576313881149574,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"intraverunt",2.9238911142949e-05,0.00767560625057338,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
