"","identifier","text","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"1648","urn:cts:latinLit:phi0972.phi001:133.3.1","Nympharum Bacchique comes, qui pulcher Dione","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304"
"1649","urn:cts:latinLit:phi0972.phi001:133.3.2","dives silva numen dedit, inclutus paro","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1650","urn:cts:latinLit:phi0972.phi001:133.3.3","qui Lesbos viride Thasos, qui Lydus adoro","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1651","urn:cts:latinLit:phi0972.phi001:133.3.4","semper ovo templum suus impono Hypaepis:","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038"
"1652","urn:cts:latinLit:phi0972.phi001:133.3.5","hue ador etBacchi tu Dryadumque voluptas,","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1653","urn:cts:latinLit:phi0972.phi001:133.3.6","et timidus admitto preces. Non sanguis tristis","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317"
"1654","urn:cts:latinLit:phi0972.phi001:133.3.7","perfundo venio, non templum impius hostis","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"1655","urn:cts:latinLit:phi0972.phi001:133.3.8","admoveo dextram, sed inops et res egenum","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1656","urn:cts:latinLit:phi0972.phi001:133.3.9","attero facinus non totus corpus feci.","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1657","urn:cts:latinLit:phi0972.phi001:133.3.10","Quisquis pecco inops, parvus sum reus. Hac prex quaeso,","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1658","urn:cts:latinLit:phi0972.phi001:133.3.11","exonero mens culpa ignosco minori,","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"1659","urn:cts:latinLit:phi0972.phi001:133.3.12","et quandoque ego fortuna arrideo hora,","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1660","urn:cts:latinLit:phi0972.phi001:133.3.13","non sinum honor tuus patior decus. Ibit ad aras,","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767"
"1661","urn:cts:latinLit:phi0972.phi001:133.3.14","sancio tuus hircus, pecus pater, eo ad ara","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038"
"1662","urn:cts:latinLit:phi0972.phi001:133.3.15","corniger et querulus fetus suis, hostia lactens.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"1663","urn:cts:latinLit:phi0972.phi001:133.3.16","Spumabit patior hornus liquor, et ter ovo","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1664","urn:cts:latinLit:phi0972.phi001:133.3.17","circo delubrum gradior fero ebrius pubes","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767"
"1665","urn:cts:latinLit:phi0972.phi001:133.4","Dum hic ago curo sollers depono meus caveo, intro delubrum anus lacero crinis niger vestis deformis, extra vestibulum ego injecto manus duco","0.232369942196532","0.00115606936416185","0.00115606936416185","0.290173410404624","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.116763005780347","0.00115606936416185","0.116763005780347","0.00115606936416185","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"1666","urn:cts:latinLit:phi0972.phi001:134.1","Quae strigo comederunt nervus tuos, aut qui purgamentum nox calceo in trivius aut cadaver?","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747"
"1667","urn:cts:latinLit:phi0972.phi001:134.2","Ne ab puer quidem tu vindicasti, sed mollis, debilis, lassus tamquam caballus in clivo, et opera et sudor perdidisti. Nec contineo ipse peccare, ego deus irascor excito","0.383606557377049","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.32896174863388","0.0557377049180328","0.00109289617486339","0.00109289617486339","0.219672131147541"
"1668","urn:cts:latinLit:phi0972.phi001:134.3","Ac ego iterum in cella sacerdotium nihil recuso perduco impello supo lego et harundo ab ostium rapio iterum nihil respondeo mulcavit.","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.694797687861272","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"1669","urn:cts:latinLit:phi0972.phi001:134.4","Ac nitor primus jacio harundo quasso impetus verbero minuisset, forsitan etiam bracchium meus caput fregisset.","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.444247787610619"
"1670","urn:cts:latinLit:phi0972.phi001:134.5","Ingemui ego utique propter mascarpionem, lacrima ubertim mano obscuro dexter caput supo pulvinus inclinavi.","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"1671","urn:cts:latinLit:phi0972.phi001:134.6","Nec parvus ille fleo confundo alter pars lectulus sedeo aetas longus morus tremulus vox coepio accusare, donec intervenio sacerdos.","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.521387283236994","0.00115606936416185","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"1672","urn:cts:latinLit:phi0972.phi001:134.7","Quid tu inquam in cella meus tamquam ante recens bustum venistis? Utique dies feriarum, qui etiam lugeo rident.","0.444247787610619","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1673","urn:cts:latinLit:phi0972.phi001:134.8","O inquam Oenothea, hic adulescens qui vides: malus astrum nascor est; nam neque puer neque puella bonus suus vendo potest.","0.00109289617486339","0.32896174863388","0.383606557377049","0.00109289617486339","0.27431693989071","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"1674","urn:cts:latinLit:phi0972.phi001:134.9","Nunquam tu homo tam infelix vidisti: lorus in aqua, non inguen habet. Ad summam, qualis puto esse, qui de Circes torum sinum voluptas surrexit?","0.383606557377049","0.00109289617486339","0.00109289617486339","0.165027322404372","0.32896174863388","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.0557377049180328","0.00109289617486339","0.00109289617486339","0.0557377049180328","0.00109289617486339"
"1675","urn:cts:latinLit:phi0972.phi001:134.10","His audio Oenothea inter uter consido moveo diu caput Istum inquam  morbus solus sum qui emendo scio.","0.0766917293233083","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.52781954887218","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.227067669172932","0.15187969924812","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"1676","urn:cts:latinLit:phi0972.phi001:134.11","Et neo ego puto perplexus agere, rogo ut adulescentulus ego nox dormio","0.0990291262135923","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1677","urn:cts:latinLit:phi0972.phi001:134.11.1","nitor ille tam rigidus reddo qui cornu:","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038"
"1678","urn:cts:latinLit:phi0972.phi001:134.12.2","Quicquid in orbis vides, paro mihi. Florida tellus,","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.161904761904762"
"1679","urn:cts:latinLit:phi0972.phi001:134.12.3","cum volo, sicco aresco languidus sucis,","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1680","urn:cts:latinLit:phi0972.phi001:134.12.4","cum volo, fundo opes, scopulus atque horridus saxum","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.161904761904762"
"1681","urn:cts:latinLit:phi0972.phi001:134.12.5","Niliacas jaculor aquas. Milli pontus iners","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"1682","urn:cts:latinLit:phi0972.phi001:134.12.6","summitto fluctus, zephyr√≠que taceo pono","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"1683","urn:cts:latinLit:phi0972.phi001:134.12.7","ante meus suus flabra pedes. Mihi flumen paro","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726"
"1684","urn:cts:latinLit:phi0972.phi001:134.12.8","Hyrcanaeque tigris et jubeo sto dracones.","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1685","urn:cts:latinLit:phi0972.phi001:134.12.9","Quid levis loquor? Lunae descendo imago","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038"
"1686","urn:cts:latinLit:phi0972.phi001:134.12.10","carmen deduco meis, trepidus furo","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465"
"1687","urn:cts:latinLit:phi0972.phi001:134.12.11","flecto Phoebus equus revolvo cogo orbe.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1688","urn:cts:latinLit:phi0972.phi001:134.12.12","Tantum dico valent. Taurorum flamma quiesco","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1689","urn:cts:latinLit:phi0972.phi001:134.12.13","virgineus exstinguo sacris, Phoebeia Circe","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565"
"1690","urn:cts:latinLit:phi0972.phi001:134.12.14","carmen magicus socius muto Vlixis,","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1691","urn:cts:latinLit:phi0972.phi001:134.12.15","Proteus sum soleo quisquis libet. His ego calleo","0.320634920634921","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1692","urn:cts:latinLit:phi0972.phi001:134.12.16","ars Idaeos frutex in gurges sisto","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217"
"1693","urn:cts:latinLit:phi0972.phi001:134.12.17","et rursus fluvius in superus vertex ponam.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1694","urn:cts:latinLit:phi0972.phi001:135.1","Inhorrui ego tam fabulosus pollicitatio conterritus, anus inspicio diligens coepio","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1695","urn:cts:latinLit:phi0972.phi001:135.2","Ergo exclamo Oenothea imperium pareo detergeo curiosus manus inclino sui in lectulus atque ego semel iterum basio","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.676073619631902","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.246625766871166","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"1696","urn:cts:latinLit:phi0972.phi001:135.3","Oenothea metior vetus pono in medius altari, qui vivo impleo carbonibus, et camella etiam vetustas rumpo picus tempero refecit.","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.972815533980583","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1697","urn:cts:latinLit:phi0972.phi001:135.4","Tum clavum, qui detraho sequor cum camella ligneus fuerat, fumosus paries reddidit. Mox incingo quadro pallium cucuma ingens focus apposuit, simul pannus de carnarium defero furca, in qui faba sum ad utor repono et sincipitis vetustus particula mille plaga dolata.","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.301287553648069","0.0866952789699571","0.000858369098712446","0.000858369098712446","0.51587982832618","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.0866952789699571"
"1698","urn:cts:latinLit:phi0972.phi001:135.5","Ut solvo ergo licium pannum, pars legumen supo metior effundo jubeo ego diligens purgare. Servio ego imperium granum sordidus putamen vestio curiosus manus segrego.","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.492024539877301","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.492024539877301","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"1699","urn:cts:latinLit:phi0972.phi001:135.6","At ille inertia meus accuso improbus tollit, dens folliculus parito spolio atque in terra velut musca imago despuo","0.00150375939849624","0.0766917293233083","0.00150375939849624","0.00150375939849624","0.0766917293233083","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.603007518796993","0.00150375939849624","0.227067669172932"
"1700","urn:cts:latinLit:phi0972.phi001:135.7","Mirabar equidem paupertas ingenium singulus res quidam artes:","0.00317460317460317","0.320634920634921","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1701","urn:cts:latinLit:phi0972.phi001:135.8.1","Non Indum fulgeo ebur, qui inhaereo auro,","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606"
"1702","urn:cts:latinLit:phi0972.phi001:135.8.2","neque jam calco radio marmor terra","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767"
"1703","urn:cts:latinLit:phi0972.phi001:135.8.3","munus deludo suis, sed creo salignus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767"
"1704","urn:cts:latinLit:phi0972.phi001:135.8.4","impono Cereris vacuus neo et novus terra","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767"
"1705","urn:cts:latinLit:phi0972.phi001:135.8.5","pocula, qui facilis vilis roto fingo actu.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1706","urn:cts:latinLit:phi0972.phi001:135.8.6","Hinc mollis stilla lacus et de caudex lentus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.237209302325581"
"1707","urn:cts:latinLit:phi0972.phi001:135.8.7","vimineus lanx maculo testa Lyaeo.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1708","urn:cts:latinLit:phi0972.phi001:135.8.8","At pario circo palea satio inanis","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038"
"1709","urn:cts:latinLit:phi0972.phi001:135.8.9","fortuitus lutus clavus numero agrestes,","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1710","urn:cts:latinLit:phi0972.phi001:135.8.10","et viride juncus gracilis pendo harundo.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1711","urn:cts:latinLit:phi0972.phi001:135.8.11","Praeterea qui fumosus suspendo tigillum","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
