"","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"paries",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00284259652100127,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00114324142568931,2.2517451024544e-05
"pecunia",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00416263310745402,0.0035497100834394,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"pes",0.00285010889120348,1.08154877784988e-05,1.16130530716525e-05,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00323964814417507,2.24164985429276e-05,2.2517451024544e-05
"poena",0.000482908815453082,1.08154877784988e-05,0.00349552897456741,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00224501932798097,1.64581961816985e-05,0.000856998823727105,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"profero",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00933740044060329,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"propter",9.46880030300161e-06,0.000551589876703439,0.00465683428173267,1.26726650614624e-05,0.000705296639468953,0.00072125583368689,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Rogo",0.000956348830603163,0.0027146874324032,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"semper",9.46880030300161e-06,0.00433701059917802,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,2.2517451024544e-05
"sentio",9.46880030300161e-06,0.00217391304347826,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.000839368005266623,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"sinus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00421777852461771,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00431237931774297,0.00226406635283569,2.2517451024544e-05
"subinde",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00284259652100127,1.48676776687481e-05,0.000839368005266623,1.6803898504453e-05,0.00425351635316048,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00114839000225175
"teneo",9.46880030300161e-06,1.08154877784988e-05,0.000592265706654279,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00373178709485578,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00431237931774297,2.24164985429276e-05,0.00114839000225175
"Trimalchionis",9.46880030300161e-06,1.08154877784988e-05,0.00233422366740216,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00734156034302447,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"accipio",0.00332354890635357,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,2.2517451024544e-05
"adeo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00381447218350019,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00340620233858668,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Agamemnon",0.00285010889120348,0.00163313865455332,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"amat",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00208823122666298,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.000864260294865277,1.77273533061514e-05,0.00629575402635432,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"amplus",0.00285010889120348,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"anus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00508173868964643,1.38293458719403e-05,0.00072125583368689,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00114839000225175
"arma",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00629575402635432,2.14546234713581e-05,2.24164985429276e-05,0.00452600765593335
"cano",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00524994770968417,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"contra",9.46880030300161e-06,1.08154877784988e-05,0.00407618162815004,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00114324142568931,2.2517451024544e-05
"cottidie",9.46880030300161e-06,0.00109236426562838,1.16130530716525e-05,0.000646305918134584,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,0.00340620233858668,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"curo",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,0.00127993917120771,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00248518762343647,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"damno",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.000705296639468953,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.0101553704120694
"dedit",9.46880030300161e-06,0.00163313865455332,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00284259652100127,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00323964814417507,2.24164985429276e-05,2.2517451024544e-05
"dexter",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0033080974325214,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00645784166487878,2.24164985429276e-05,2.2517451024544e-05
"dignus",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,1.26726650614624e-05,0.003471165813857,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"erro",9.46880030300161e-06,1.08154877784988e-05,0.00175357101381953,0.00127993917120771,0.000705296639468953,1.41422712487626e-05,0.000758251561106155,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"Eumolpi",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00373178709485578,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,0.00179046268392129,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"exeo",9.46880030300161e-06,0.00433701059917802,0.00117291836023691,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"facilis",0.000956348830603163,1.08154877784988e-05,0.00349552897456741,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"femina",9.46880030300161e-06,1.08154877784988e-05,0.00175357101381953,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00224501932798097,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00179046268392129,0.00211252875967371,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"fingo",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,1.26726650614624e-05,0.000705296639468953,1.41422712487626e-05,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"fleo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00142836939612502,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00860330401201459,2.24164985429276e-05,2.2517451024544e-05
"foro",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00072125583368689,1.48676776687481e-05,1.64581961816985e-05,0.00505797344984036,1.6946280291476e-05,0.00267683034922886,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"fuga",0.0023766688760534,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,0.00227426255347895
"grandis",0.00190322886090332,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,0.00255888832401288,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"hilaritas",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00191357242428083,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,0.00171157430943908,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,2.2517451024544e-05
"ilium",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,0.00254720567735395,1.38293458719403e-05,0.0035497100834394,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"jus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00254720567735395,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,0.00106672244300356,2.14546234713581e-05,0.00114324142568931,2.2517451024544e-05
"lacero",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,1.77273533061514e-05,2.09161263334031e-05,0.00645784166487878,2.24164985429276e-05,2.2517451024544e-05
"levis",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00208823122666298,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00753057283844669,2.24164985429276e-05,2.2517451024544e-05
"litus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00373178709485578,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.004449565679844,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"lucerna",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,0.00421777852461771,1.6946280291476e-05,1.77273533061514e-05,0.00315833507634386,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"lux",9.46880030300161e-06,1.08154877784988e-05,0.000592265706654279,1.26726650614624e-05,1.38293458719403e-05,0.00072125583368689,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,1.6946280291476e-05,0.00533593334515157,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"magister",9.46880030300161e-06,0.00379623621025308,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"merus",0.00190322886090332,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00677775275838775
"munus",0.00190322886090332,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00674736606142121,2.2517451024544e-05
"Nos",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"nudus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00508173868964643,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00216691697060717,2.24164985429276e-05,2.2517451024544e-05
"nummus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00708527789563004,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"numquid",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00554556769464804,0.00142836939612502,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"oportet",0.000956348830603163,0.00379623621025308,0.000592265706654279,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"parito",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,0.00431237931774297,2.24164985429276e-05,2.2517451024544e-05
"pello",9.46880030300161e-06,1.08154877784988e-05,0.00233422366740216,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00431237931774297,0.00226406635283569,2.2517451024544e-05
"pendo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,1.77273533061514e-05,0.00524994770968417,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"perfundo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00420414139301401,2.14546234713581e-05,0.00450571620712845,0.00227426255347895
"pondus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00373178709485578,1.64581961816985e-05,0.00253738867417241,1.6946280291476e-05,1.77273533061514e-05,0.00211252875967371,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
